2.345861097313358e-11 1.004524106315078e-04 1.338511952816174e-11 7.689857329457164e-06 2.031479375567588e-23 2.232448469733185e-05 2.553695405658149e-11 8.267042702000627e-12 6.574724337535057e-03 4.150424841007459e-05 4.032792837656511e-12 7.241362241532267e-30 
5.044619707565373e-31 9.336594713610661e-13 1.325890679309899e-11 2.360840376210736e-12 1.304757310683883e-29 2.633015702379113e-11 8.308896625726512e-12 1.920437891905567e-02 2.757826365704136e-05 8.053721842339696e-02 1.510455317588259e-12 6.865836412909492e-03 
1.868367401598132e-03 1.948678968203657e-02 6.096291546027416e-13 1.183314699066862e-28 5.631001795480227e-03 9.067348587749933e-12 9.104764736557110e-12 1.073845284012555e-11 6.387700623208139e-20 1.829216845670993e-11 2.059778674733005e-04 2.327988347054556e-29 
5.905108106466201e-03 1.121922637613114e-10 1.927558770460815e-03 9.230310342569747e-12 7.483998720169751e-05 2.086744091930661e-04 9.174864134741695e-12 6.668266392219309e-13 9.223813700325354e-12 1.041210432109482e-11 3.096467913681879e-10 4.209283643866062e-30 
2.363995376421190e-10 1.316210213013771e-02 3.502962370140105e-03 7.595530889134715e-03 8.965366993270795e-05 3.455128357533079e-03 6.433188398484196e-18 9.430300327284238e-12 1.009084916101473e-11 2.511715812318429e-05 3.915380494979672e-11 6.437936500512729e-03 
3.660238315394011e-30 7.462402541801452e-21 1.360837248411402e-13 1.009697488282158e-04 4.390818310627812e-03 2.804315801240945e-02 1.942451711996231e-06 3.829172479871151e-08 2.174692597394614e-05 5.926957871612970e-12 8.266453315988754e-12 1.090666322906122e-15 
1.067682248655707e-04 1.129107733472633e-17 6.181707294567331e-12 9.967479421717717e-05 8.899969140227574e-16 1.942804636852929e-06 2.949870337166683e-12 3.126246393331182e-03 4.489594432248456e-12 1.911367807245420e-28 1.529314042892890e-11 2.049081318470678e-11 
1.305555232309516e-29 7.981694552353051e-12 1.203904875810719e-04 1.333493775405331e-05 2.343188182198137e-03 1.296198091340827e-12 1.870376390759134e-03 1.867279827896618e-03 1.605449613967927e-29 1.319472211246600e-05 1.262034283796998e-11 2.131639524862712e-04 
4.972938365877635e-03 2.821993688891719e-05 1.826533862894381e-12 1.427032605472908e-04 1.415662067187159e-04 2.565637309731932e-06 1.811874935309869e-06 1.466184488661649e-05 1.136436197206670e-04 6.760743898245113e-11 2.861871283757756e-11 1.899236860125660e-15 
5.958853262856606e-12 1.728211866680955e-04 1.024988981575606e-04 5.179861438293064e-04 9.837929946095025e-12 4.390781230357681e-04 2.683710238618062e-15 1.614286615114587e-17 1.707676765075231e-28 1.816140956995780e-10 8.454479093480379e-12 4.674693007665841e-05 
