1.683705836224336e-02 9.694581516271363e-11 1.132605897750818e-11 1.903419011448667e-29 5.116954425082464e-04 2.450280837452511e-02 7.243946822190261e-30 2.444144587653814e-02 6.956482685798557e-01 9.252872508960034e-12 1.698342024925909e-29 8.852487275283271e-15 
3.926356387294593e-16 1.263625496410142e-11 6.757960586938005e-29 3.338331701141654e-07 2.662940166690788e-06 1.652355275252217e-11 3.556180681179005e-29 1.130339687214311e-06 9.249389968417277e-12 1.026907256369872e-04 1.488360164170673e-02 2.141728229683135e-02 
2.491266827864733e-02 2.286031941746095e-02 2.846656236548295e-06 2.343824049734260e-11 1.698583385581924e-11 4.842573129299190e-12 6.102295446007276e-06 1.844075932094502e-06 4.212543192746835e-31 1.756579088549975e-02 2.246062602321225e-02 6.427037853987479e-03 
1.371274364701854e-03 2.725027670163290e-14 8.569984229615581e-03 7.559468220723381e-12 3.923281678469503e-20 1.859084033543065e-02 1.305098483861698e-13 3.756279377309104e-11 4.919199189739415e-03 2.197796199284082e-03 6.265782946525591e-03 3.077755045633996e-11 
9.996838322933321e-16 2.910240484738239e-27 8.813858273946631e-12 4.533276893165649e-29 2.937478425584026e-22 3.723968240728240e-02 1.571401840166769e-11 2.226210307748080e-02 6.253549494201847e-04 5.128272533687960e-25 3.214189936856801e-11 1.611586603420313e-03 
1.028060728088570e-01 6.652624114223003e-29 8.166225197431848e-12 1.803578918883801e-31 2.398837838015713e-02 1.502299615871855e-11 2.046169062797828e-03 1.088529184345409e-11 3.299349933818996e-03 1.321340593577960e-11 5.446234001360690e-12 7.108810861088740e-31 
1.415523134203225e-11 1.367167025028871e-11 2.742772619877187e-02 7.109143150366592e-06 1.105452967499227e-02 3.394179436226755e-03 8.883879004291036e-12 4.448491518649202e-21 5.995304075222148e-24 2.261455877880195e-03 1.465469105929008e-11 6.843991686185034e-25 
3.356642574710536e-10 1.104632530012647e-06 5.607026709392087e-03 1.036157046762816e-29 1.022096120442848e-10 8.854315050481673e-12 2.277816810677358e-12 2.451653124891487e-02 1.120288267569360e-02 1.472102341213112e-10 9.013162797196794e-16 6.614819299170363e-04 
1.868414217092606e-12 1.189228800632499e-10 9.821410437202632e-12 1.618709176924961e-11 1.082107839137994e-10 8.524585860778321e-30 8.946774774621872e-15 3.569787825791283e-05 1.272965983283596e-10 7.572849542677774e-17 2.709373670177185e-03 7.861911179467888e-04 
1.637247160069290e-10 2.691077494670411e-04 8.691557372783185e-12 1.233823319231492e-15 1.188193838167091e-11 1.334555796149517e-10 6.966221849224765e-05 1.291685286656921e-13 3.488877939154440e-04 1.899736001922701e-29 3.529189633932202e-30 1.467408468755347e-14 
3.131320338810098e-11 1.782841858895405e-11 1.385174171667911e-25 2.121217598062801e-03 1.029483832534126e-07 7.807142457460867e-13 2.233520706632869e-06 8.740638248305075e-09 2.876858859463732e-01 1.059409412482714e-05 1.502699503202258e-31 5.116412043107524e-31 
9.099401056596290e-12 1.414830129752778e-25 1.485182899996086e-29 1.715167005871151e-11 3.466868292894865e-12 3.105851126284828e-23 1.626134415396697e-11 3.236235565644982e-32 1.784659197691666e-27 7.357658307677299e-32 4.002304434399294e-05 1.634958793921253e-06 
5.079760470274732e-04 1.683433292598345e-08 1.713099028406826e-11 1.197329282270156e-11 2.275136252690680e-01 1.399342999437125e-02 1.677140056591481e-08 7.559672127544063e-31 1.696412979965905e-15 1.372130781924880e-11 8.264822731833450e-03 2.267003501486641e-22 
6.680814439506566e-11 1.282131340001517e-10 6.747201559689629e-12 1.311780450006022e-02 8.451059181893757e-03 2.184109640593266e-29 1.693589637158900e+00 8.424039921842498e-05 6.210650413813616e-30 6.223330002084560e-15 3.217621720583460e-04 4.796472293402102e-03 
6.988710714882903e-26 2.526256135834974e-12 2.286019120878285e-02 1.004485229291142e-02 1.133613874556837e-22 8.225447667713720e-05 4.772916118243476e-09 1.654857589303309e-11 1.053104755048240e-11 7.195257277646019e-03 3.711561304609624e-19 2.385841746500387e-08 
