7.527985333575643e-09 2.896246965942733e-15 4.404277426430249e-03 9.905122143184188e-11 2.018485330738975e-11 3.646824724206084e-02 2.341038836054540e-05 3.670200719205964e-04 1.558826899433675e-11 1.851771845938580e-04 5.979767140561510e-05 1.581101267410591e-09 
1.777555740742108e-16 5.950285092384788e-06 5.692086176993153e-11 1.583278618196319e-05 1.134541632958863e-11 4.278551400821037e-04 2.754364562961861e-12 1.931123478576672e-11 4.091261041383129e-11 4.026227194510159e-02 2.916402377231624e-09 1.549448456876508e-10 
3.355154440351668e-30 2.571870148070822e-02 6.122856342536909e-05 6.689086183579095e-04 6.365859413500366e-08 1.085333362777092e-03 1.115545058628975e-02 1.067452392496097e-06 3.596804414695419e-02 2.529218626886366e-13 1.895293825351258e-27 2.572489659742790e-12 
3.517888553404515e-03 3.474680753146142e-11 3.154204571509675e-11 8.146025242048058e-07 1.350196119255172e-11 1.283585028301846e-02 1.053783217167659e-11 7.149108859484857e-11 3.703136982270468e-12 5.551021891741461e-06 1.064102300367930e-29 1.979779785559435e-05 
5.219409197695247e-05 3.937341928679024e-04 2.225675221052720e-03 5.940525448339822e-11 3.797976012447487e-05 1.405286791427966e-11 2.494643011564677e-11 1.357795765442470e-11 3.942459964189624e-02 2.712648366880910e-29 5.457942709000138e-30 1.882753355382613e-02 
1.639837574264282e-11 5.351654799970476e-27 1.624559731462002e-04 1.237729822864333e-05 3.863642531821383e-02 1.502793870550669e-02 1.375578721525982e-11 4.943883496878350e-04 4.327802466616731e-03 1.371166449174385e-11 2.882009873051292e-02 1.253407571030803e-06 
3.056581682583912e-12 2.543435110120101e-07 2.553932744465686e-06 1.463133157390687e-10 6.700188465394673e-02 1.204796094089951e-11 5.735019323857464e-12 1.447880987057072e-02 7.074361564297159e-11 1.559711293479818e-11 7.137954980994946e-06 8.781393487726799e-24 
3.175883625333986e-14 8.565118796747727e-04 6.886439330022850e-05 1.029054397155545e-04 6.490283337383136e-12 5.189470434698842e-05 1.447880987057071e-02 4.063465100753306e-26 2.449118029488013e-11 9.614424683149530e-11 1.264938473749417e-30 2.283259451205229e-11 
2.574466982962404e+00 3.857868365271919e-11 6.262295134108630e-03 1.094063061988423e-04 5.174006247525184e-11 3.996480785655519e-02 2.460721148916444e-04 1.891444608440609e-11 1.725904467095095e-07 1.725773105272688e-11 2.108460860315931e-02 2.401085837472080e-29 
2.008834720492478e-11 6.041794899554458e-03 4.004682945009189e-11 4.028152199914237e-03 1.443321092829068e-11 2.460721148916444e-04 4.493415013706313e-11 2.418419718117038e-16 9.126267288217727e-11 3.637603079893573e-02 3.175015877412611e-13 2.505758106790439e+00 
2.130404790472301e-02 2.012568346991958e-04 1.107010999383386e-02 1.612863072902745e-11 7.680759642886423e-03 7.084872087573441e-11 1.425057448598449e-11 2.332450873174416e-31 7.865822463191613e-03 3.281242987379160e-08 1.697369108225846e-07 1.393769120027002e-11 
2.664681136085593e-20 1.380960337070075e-11 1.185371860022001e-07 1.404031743394683e-11 1.971254781915659e-02 4.938209059838628e-13 8.525024795473254e-18 2.033460384944058e-11 4.773455313896042e-10 2.446622913114486e+00 1.348312665344805e-11 9.922929464618527e-11 
4.044150702667653e-02 8.360349502290559e-03 1.216290555665653e-11 1.350889107958113e-11 1.471869544803147e-29 5.862029012717833e-06 1.816104554577656e-11 4.825534527872636e-08 4.327802466608173e-03 6.715495300489878e-11 1.847454760723644e-05 5.222482688503137e-04 
8.679369455697488e-11 1.283790794111945e-11 1.348863148518862e-11 2.515759634816216e-11 2.991191843525831e-03 1.222648849657480e-11 2.913336069373520e-11 1.203436255626150e-02 2.965181591181697e-02 4.219306455673101e-11 1.412377794922266e-02 9.776585900394417e-09 
5.074101079563626e-20 1.348762391820107e-11 1.544794190821262e-11 6.105339057745067e-06 1.275830531463840e-11 2.914730823707793e-03 4.190884622118235e-11 2.965181591181699e-02 5.556101274896946e-11 1.231330302342948e-04 1.885565225471341e-25 4.322165537106733e-11 
5.248643910472230e-15 2.437414807673490e-11 2.378947278109413e-06 3.840672747721077e-02 4.684672865519350e-04 2.165653991628170e-11 5.825081224196542e-05 3.005459323454033e-11 4.051835295833611e-01 4.783362847436293e-07 1.642027537150784e-11 4.196684683773433e-30 
2.651210907908302e-11 2.337799231559959e-28 4.045901731194688e-02 7.113562965798797e-11 4.490079264855431e-11 1.894094364966089e-11 2.752287182578867e-03 1.972328840780317e-11 1.795603173736633e-07 1.414881825897215e-11 2.491264114939825e-04 1.447881428530359e-02 
6.980699419031168e-08 3.769648972521406e-14 6.260310657870882e-24 1.585012675063402e-23 3.612826632804854e-02 2.894139056806860e-04 5.810169031386713e-08 1.202508649848014e-16 1.412264985177470e-11 1.655621807343407e-19 4.455232779591774e-03 1.509890064391110e-02 
1.420441864573466e-10 1.148329792118818e-07 1.352529460285834e-11 1.326296386766801e-01 1.313018234129166e-11 7.689660574449415e-04 1.668670000418939e-11 1.706017351634589e-11 1.475099771153686e-11 5.356086952944523e-02 2.912642989402305e-03 2.176194569647170e-05 
6.467791742759955e-03 1.349215904802776e-11 1.404179426161838e-12 1.384466922558038e-11 9.256490359853014e-06 7.606459033362319e-30 2.117113935591316e-11 1.454967055681431e-10 1.642163817236463e-02 2.471149038504827e-11 4.833155242307679e-05 1.455856809117383e-10 
7.476977000443771e-05 7.896694760525110e-04 5.836328355375302e-10 2.951294058310157e-03 1.733810924378089e-03 1.790771421063404e-11 2.005351579838397e-11 1.455140425938712e-11 1.387135802343135e-09 3.663610115648804e-03 4.256168564727666e-09 9.485809216316172e-04 
8.056102943949224e-04 2.186961459843687e-10 9.544553752116815e-10 3.327723976353724e-01 1.689527344630886e-02 2.026755509406022e-11 1.501597506781289e-11 5.616917738003595e-03 1.146877504427312e-10 1.858922925195574e-02 7.626313818578936e-03 3.676824939579695e-02 
4.777452668092215e-11 1.958679435681881e-29 1.234693639391087e-11 2.312550102702387e-11 5.813100104654099e-04 2.719204693740084e-11 4.649740113372606e-08 1.717677736989121e-11 7.858873644957663e-03 3.462257256496076e-04 1.314826778469795e-01 1.604190128883280e-04 
