7.527976317346957e-09 2.896247008204280e-15 4.404277426430263e-03 9.905131713439039e-11 2.018485356303149e-11 3.646824367940542e-02 2.341038836054540e-05 3.670194979555062e-04 1.558826841510778e-11 1.851771845942266e-04 5.979767037127986e-05 1.581108524639285e-09 
1.777554400136040e-16 5.950285092384787e-06 5.692086177003326e-11 1.583278618196318e-05 1.134541633038487e-11 4.278551404871555e-04 2.754399793847085e-12 1.931123335442899e-11 4.091263024912042e-11 4.026227194601086e-02 2.916404641152325e-09 1.549436451537364e-10 
1.859826769986450e-30 2.571870148070821e-02 6.122852258365520e-05 6.689086002163632e-04 6.366328331203908e-08 1.085340439191176e-03 1.115545058628975e-02 1.067448832366467e-06 3.596804414695418e-02 2.529218627083750e-13 2.159566731893466e-27 2.572489620191406e-12 
3.517888553404516e-03 3.474680755168176e-11 3.154202688468614e-11 8.146025242048304e-07 1.350196119212971e-11 1.283585028573556e-02 1.053782494531413e-11 7.149108858284615e-11 3.703137015098418e-12 5.551020035483912e-06 9.540485650354341e-30 1.979779785559435e-05 
5.219409155373242e-05 3.937341263020912e-04 2.225675201190195e-03 5.940525376219283e-11 3.797976012447484e-05 1.405286770201124e-11 2.494643011557834e-11 1.357795764700656e-11 3.942459964189624e-02 2.733305692498948e-29 5.641630530145012e-30 1.882753355382613e-02 
1.639837629429304e-11 4.678436861106501e-27 1.624559776329681e-04 1.237729842675470e-05 3.863642531821383e-02 1.502793870550670e-02 1.375578721150793e-11 4.943883277082428e-04 4.327802466616733e-03 1.371166447887863e-11 2.882009873051292e-02 1.253407570688257e-06 
3.056581696451848e-12 2.543435118032306e-07 2.553932744465687e-06 1.463133204242481e-10 6.700188440821796e-02 1.204796094152221e-11 5.735019343476469e-12 1.447880987057072e-02 7.074362262317468e-11 1.559711476851832e-11 7.137954698887565e-06 8.781353083073045e-24 
3.175883625604545e-14 8.565118796748116e-04 6.886439330022851e-05 1.029054397155545e-04 6.490283337212976e-12 5.189470015935558e-05 1.447880987057072e-02 4.018885981364550e-26 2.449118029497228e-11 9.614431529804556e-11 1.335522180384735e-30 2.283259377097808e-11 
2.574458131786458e+00 3.857868365274343e-11 6.262295134108628e-03 1.094063061829054e-04 5.174005914333904e-11 3.996480785655522e-02 2.460721148916444e-04 1.891444574427529e-11 1.725910124673735e-07 1.725772517003305e-11 2.108460860316754e-02 4.523177451145180e-29 
2.008834684246706e-11 6.041797515963723e-03 4.004682945010652e-11 4.028152199914238e-03 1.443321090723669e-11 2.460721148916444e-04 4.493414823535785e-11 2.418419701207328e-16 9.126272325751516e-11 3.637603079905209e-02 3.175015853383788e-13 2.505749447647280e+00 
