3.024558129253295e+01 3.106830971831016e+01 2.790633480128179e+01 3.190967879932003e+01 2.897907894686461e+01 1.270709519712678e-11 4.945107928367634e-01 4.146704850155983e-06 5.554199028291082e-05 9.751643160232551e-11 8.522852443406613e-11 4.402647016310911e-28 
3.105921068800594e+01 2.790633480128179e+01 3.190967879932003e+01 2.897907894686461e+01 3.024558129253295e+01 3.613684310707868e-01 6.567470957051049e-11 4.317241593150505e-03 2.035974086262586e-09 1.032164588250486e-10 1.088347839753597e-10 4.440469957761749e-10 
2.795141208085099e+01 3.164843237907961e+01 2.911737404679123e+01 3.099762499999176e+01 3.024558129253295e+01 8.815684690770741e-11 2.883377163544212e-23 9.675734607827288e-06 4.325208710993679e-28 1.713374137710118e-28 1.948429729195050e-10 1.460567841716575e-01 
3.164843237907961e+01 2.911737404679123e+01 2.880941488049274e+01 3.024558129253295e+01 3.286231673666877e-27 2.862742571664748e+01 4.718741781971287e-11 1.856822482446073e-28 2.768443405245521e-03 1.216070009856932e-03 6.423318708382656e-29 4.223489726585269e-06 
3.127082839996535e+01 3.164843237907961e+01 3.024558129253295e+01 1.408919431497499e-13 2.861580342080629e+01 2.801323267389805e+01 2.866396985902126e-10 5.605390264861988e-03 8.248026923472522e-07 2.059972945337509e-21 5.120901384155351e-11 1.446115508483064e-10 
3.163375857352562e+01 2.999857597755409e+01 3.190147183315813e+01 3.106745413312701e+01 2.891824028497717e+01 3.007054692243084e-03 2.577652571988887e-05 1.576790253106131e-24 2.986370168960456e-05 1.107326632605455e-04 6.368532854473939e-04 8.780849566150001e-05 
3.047752537440626e+01 3.190147183315813e+01 3.161290131235454e+01 3.163375857352562e+01 2.801998541262020e+01 6.989258214803349e-01 1.178971332233178e-04 4.665474876826927e-11 3.485295592480879e-11 1.699102412147523e-09 8.779222161626304e-05 3.012551317633259e-03 
3.190147183315813e+01 3.163902393048146e+01 3.163652486016008e+01 3.010648346760686e+01 3.093379171197203e+01 1.424090260408495e-03 5.320943385075325e-04 5.825437588912757e-11 1.043061485863703e-10 1.309807732121471e-16 5.873575282904802e-11 6.236496206271770e-10 
3.163902393048146e+01 3.163652486016008e+01 3.010648346760686e+01 3.093379171197203e+01 3.158125290247512e+01 5.320943341661600e-04 6.001697972522782e-11 5.576187839375867e-11 3.802007132317686e-11 3.942473924727709e-11 1.228068614948699e-05 1.801806130188842e-06 
3.163158429563278e+01 2.963153844214241e+01 3.093379171197203e+01 3.122523483477203e+01 3.163902393048146e+01 2.305613079610028e-05 2.327674654689026e-15 6.236365298841516e-29 2.038534435076397e-28 1.786194078892706e-10 9.207161039504148e-11 5.320944799755197e-04 
2.963153844214241e+01 3.041800303281325e+01 3.122523483477203e+01 3.165673174864831e+01 3.163158429563278e+01 1.020582757312037e-30 1.063559152013418e-27 4.328657676695133e-30 1.614278709651654e-10 2.629910162443675e-01 5.320946030253662e-04 1.841766591922483e-10 
3.041800303281325e+01 3.120691741932162e+01 3.178851187142594e+01 3.163158429563278e+01 2.963153844214241e+01 6.681946011539125e-29 1.730051679991708e-30 3.167775116796074e-10 3.128750107330960e-10 3.841126674611194e-03 1.534720550400342e-23 1.596031284770590e-23 
3.120691741932162e+01 3.174938375019828e+01 3.163158429563278e+01 3.037493654245284e+01 3.041800303281325e+01 2.152113835242279e-28 4.655368695930476e-11 8.085417694086244e-11 1.210764076709876e-02 7.827027247316955e-29 2.675900194106961e-05 2.644942788576644e-04 
3.036400658110613e+01 3.035270880660775e+01 3.125839681815658e+01 3.041800303281325e+01 3.072060129760791e+01 4.004239326434558e-11 5.986162068404444e-09 6.588109117419321e-03 7.260915783649977e+00 1.216580649299618e-32 7.727389124760472e-30 3.655745477643348e-25 
3.174520777763939e+01 3.125839681815658e+01 3.024494730475216e+01 3.066529939044885e+01 2.946688537255323e+01 1.020990736695515e-10 6.583790871639873e-03 5.105584296517619e-02 2.934866891401219e-29 2.133392504270352e-01 1.466883894548832e-12 4.255189408583734e-11 
3.174520777763939e+01 3.046343680575951e+01 2.907961483352669e+01 2.946688537255323e+01 2.768445797515447e+01 6.588070907538440e-03 1.378032266322732e-01 2.139883707644065e-13 2.133421423165648e-01 1.369636990257119e-10 1.342037115099690e-09 1.739963755069638e-15 
2.918138604237031e+01 2.902531350169251e+01 2.812428461653131e+01 2.768445797515447e+01 3.050763122260230e+01 1.378032265232452e-01 2.303077999969396e-01 2.207745378787492e+00 3.224800207570558e-02 5.278146963158321e-11 7.557858811984569e-20 2.067885233145585e-01 
2.902531350169251e+01 3.009862155183374e+01 2.919805889232746e+01 3.105660216648163e+01 2.918138604237031e+01 4.774686799970066e-03 2.211212353196855e+00 3.854509192724802e-11 1.880450383752679e-10 3.962731892932604e-16 2.393497627049694e-27 5.788115589523195e-02 
3.119647100266220e+01 2.919805889232746e+01 3.176575538400353e+01 2.929140396885425e+01 2.902531350169251e+01 1.480451671850924e-10 5.159680235867744e-03 3.700537132347227e-10 4.665528537210509e-29 6.196413218071615e-29 1.550484263748987e+00 3.024443033514171e-03 
2.919805889232746e+01 3.089266941121847e+01 2.893106111281898e+01 3.138707498040213e+01 2.753348944243962e+01 1.739214474575620e-04 5.613716671202567e-03 5.967626163059662e-28 1.724384346815247e-16 1.051320970718609e+00 1.075604469298616e-28 1.742684304964309e-10 
3.095057428397169e+01 3.160083572887434e+01 3.138707498040213e+01 3.178758160478272e+01 2.914628779295145e+01 3.175137566508404e-11 2.223467688968323e-29 8.404939873221655e-11 1.071254813874822e-24 4.928369769425599e-11 1.767112451227918e-05 1.568372536718926e-01 
3.160083572887434e+01 3.138707498040213e+01 3.183009655230881e+01 3.095057428397169e+01 2.879199629028220e+01 3.125093047912986e-11 4.982846611234419e-11 5.967219072001038e-28 4.009060011425073e-11 3.503455420431788e-05 5.955203176267075e-06 1.294776615182284e-08 
3.142390509650599e+01 3.183009655230881e+01 3.085682919463381e+01 2.917460134534950e+01 3.160931650170902e+01 4.112176205817946e-11 5.878436817968674e-11 4.765979782395090e-11 2.268395873019277e-10 6.912099204684669e-08 3.911118039595029e-11 3.281157898624006e-29 
3.182847592854259e+01 3.105377521190614e+01 3.147799166417450e+01 3.181631445131341e+01 2.917460134534950e+01 7.704336034095272e-14 6.340125293597523e-24 2.286577271862538e-11 1.572506198430775e-14 3.899893369295312e-11 3.406121226041160e-11 5.496312730069858e-11 
3.109795582030439e+01 3.035760483355243e+01 3.149636377520483e+01 2.917460134534950e+01 3.078315061661419e+01 6.588108468399669e-03 3.843164009978501e-11 3.540612545948145e-04 7.247634364800540e-02 1.133543521571212e-05 2.713263888771510e-11 6.667151507769056e-29 
3.035760483355243e+01 3.041230602280405e+01 2.977554683260818e+01 2.984374132430143e+01 3.033741949730326e+01 3.919555111692003e-11 2.625403717886904e-28 7.247634313815740e-02 1.615642814515610e-09 1.632556331537369e-02 6.389267402696912e-02 1.987887709241856e-01 
3.122153889141765e+01 2.977554683260818e+01 2.863046258794003e+01 3.033741949730326e+01 3.046283011743619e+01 4.258174700975674e-11 7.247637270524640e-02 4.013630145979467e-05 4.238249742456380e-05 3.724527005395115e-11 4.419613749489968e-11 6.444005106242103e-06 
2.977554683260818e+01 3.083240710570939e+01 3.131298437832216e+01 3.056239451130313e+01 4.521552546111829e-11 2.209405819418689e+01 3.564794206300569e-05 4.843454044586046e-05 3.412405979984489e-11 2.302785575078672e-14 2.656300887017656e-05 2.575225586948890e-02 
3.083240710570939e+01 3.019936904089593e+01 3.020250426722466e+01 2.948475312313367e+01 2.342046184238711e+01 2.585213967940615e-10 1.911656473975233e-04 1.139882527393943e-01 1.875833870392643e-19 1.053047314834302e-02 2.860662734556403e-06 8.007383517009004e-15 
3.039991599788508e+01 3.025827721170334e+01 2.989655419489184e+01 2.504240143345795e+01 3.083240710570939e+01 8.695221252444347e-05 1.429282375744971e-27 8.962096031257830e-02 9.116555137705472e-11 5.142117554727149e-06 5.126646228381558e-05 2.585213967940615e-10 
3.008390767572181e+01 3.190866696014416e+01 3.061907422730604e+01 3.061194838788393e+01 2.504240143345795e+01 4.168580846942328e-11 8.962096020709943e-02 2.171149407540528e-07 3.395703309090633e-10 8.637339113721717e-01 5.857585576580018e-11 1.010895790497185e-10 
3.190058240239067e+01 3.064477101291080e+01 3.038059471645784e+01 3.008390767572181e+01 2.531188498250535e+01 4.363750536751376e-02 1.324023130764042e-04 1.820621291601217e-10 3.995683105693556e-32 1.576379272865446e-19 3.981578144227610e-11 1.399930671110608e-10 
3.181918106418752e+01 3.038059471645784e+01 3.006697887045408e+01 2.531188498250535e+01 3.064477101291080e+01 4.035676764944508e-11 3.084252708937750e-17 2.067227069019346e-17 4.345025654361583e-12 1.848976975330762e-02 4.863355497676942e-07 2.107593790410069e-04 
3.181918106418752e+01 3.164462561806241e+01 1.969181697622946e+01 3.018129046971314e+01 3.031930797397074e+01 3.390108922868059e-11 9.794434633979120e-23 2.243370549974756e-10 4.583768184088563e-02 1.546587914363232e-28 5.120855930624627e-18 1.387896021638458e-14 
3.182471234071621e+01 3.185717033673583e+01 3.007570997134038e+01 3.040409877407227e+01 2.522260778463873e+01 2.281584131949017e-03 2.214026146526908e-28 1.162649982450707e-02 1.552569029965013e-28 3.144361192323559e-05 2.970570515514592e-11 9.702083880577527e-12 
3.185717033673583e+01 3.182471234071621e+01 2.934445326849248e+01 3.097434699407511e+01 3.007570997134038e+01 4.716820051790912e-10 5.008390423804951e-02 9.810918485999852e-31 5.320981396509039e-04 6.472286023811414e-11 1.683369687594778e-10 9.295161252050659e-02 
